Notes,county,county_code,cause,cause_code,year,year_code,age_group,age_code,sex,sex_code,deaths,cause_category
NA,"Plymouth County, MA",25023,"Pneumonia, unspecified",J18.9,2022,2022,85+ years,85+,Female,F,25,Other
NA,"Plymouth County, MA",25023,"Pneumonia, unspecified",J18.9,2023,2023,75-84 years,75-84,Female,F,10,Other
NA,"Plymouth County, MA",25023,"Pneumonia, unspecified",J18.9,2023,2023,75-84 years,75-84,Male,M,13,Other
NA,"Plymouth County, MA",25023,"Pneumonia, unspecified",J18.9,2023,2023,85+ years,85+,Female,F,19,Other
NA,"Plymouth County, MA",25023,"Pneumonia, unspecified",J18.9,2023,2023,85+ years,85+,Male,M,11,Other
NA,"Plymouth County, MA",25023,Chronic obstructive pulmonary disease with acute lower respiratory infection,J44.0,2022,2022,75-84 years,75-84,Female,F,11,Other
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,65-74 years,65-74,Female,F,17,Other
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,65-74 years,65-74,Male,M,19,Other
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,75-84 years,75-84,Female,F,33,Other
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,75-84 years,75-84,Male,M,20,Other
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,85+ years,85+,Female,F,32,Other
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,65-74 years,65-74,Female,F,23,Other
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,65-74 years,65-74,Male,M,22,Other
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,75-84 years,75-84,Female,F,33,Other
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,75-84 years,75-84,Male,M,25,Other
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,85+ years,85+,Female,F,31,Other
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,85+ years,85+,Male,M,14,Other
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,65-74 years,65-74,Female,F,19,Other
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,65-74 years,65-74,Male,M,22,Other
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,75-84 years,75-84,Female,F,36,Other
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,75-84 years,75-84,Male,M,25,Other
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,85+ years,85+,Female,F,30,Other
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,85+ years,85+,Male,M,19,Other
NA,"Plymouth County, MA",25023,Pneumonitis due to food and vomit,J69.0,2021,2021,85+ years,85+,Male,M,12,Other
NA,"Plymouth County, MA",25023,Pneumonitis due to food and vomit,J69.0,2022,2022,75-84 years,75-84,Male,M,17,Other
NA,"Plymouth County, MA",25023,Pneumonitis due to food and vomit,J69.0,2022,2022,85+ years,85+,Female,F,16,Other
NA,"Plymouth County, MA",25023,Pneumonitis due to food and vomit,J69.0,2022,2022,85+ years,85+,Male,M,12,Other
NA,"Plymouth County, MA",25023,Pneumonitis due to food and vomit,J69.0,2023,2023,75-84 years,75-84,Female,F,13,Other
NA,"Plymouth County, MA",25023,Pneumonitis due to food and vomit,J69.0,2023,2023,75-84 years,75-84,Male,M,10,Other
NA,"Plymouth County, MA",25023,Pneumonitis due to food and vomit,J69.0,2023,2023,85+ years,85+,Female,F,10,Other
NA,"Plymouth County, MA",25023,Pneumonitis due to food and vomit,J69.0,2023,2023,85+ years,85+,Male,M,10,Other
NA,"Suffolk County, MA",25025,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,55-64 years,55-64,Male,M,10,Diabetes
NA,"Suffolk County, MA",25025,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,75-84 years,75-84,Male,M,11,Diabetes
NA,"Suffolk County, MA",25025,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,85+ years,85+,Female,F,10,Diabetes
NA,"Suffolk County, MA",25025,"Vascular dementia, unspecified",F01.9,2021,2021,85+ years,85+,Female,F,17,Other
NA,"Suffolk County, MA",25025,"Vascular dementia, unspecified",F01.9,2022,2022,85+ years,85+,Female,F,17,Other
NA,"Suffolk County, MA",25025,"Vascular dementia, unspecified",F01.9,2022,2022,85+ years,85+,Male,M,10,Other
NA,"Suffolk County, MA",25025,"Vascular dementia, unspecified",F01.9,2023,2023,85+ years,85+,Female,F,17,Other
NA,"Suffolk County, MA",25025,"Vascular dementia, unspecified",F01.9,2023,2023,85+ years,85+,Male,M,12,Other
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2021,2021,75-84 years,75-84,Female,F,33,Other
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2021,2021,75-84 years,75-84,Male,M,33,Other
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2021,2021,85+ years,85+,Female,F,153,Other
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2021,2021,85+ years,85+,Male,M,46,Other
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2022,2022,75-84 years,75-84,Female,F,34,Other
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2022,2022,75-84 years,75-84,Male,M,25,Other
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2022,2022,85+ years,85+,Female,F,147,Other
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2022,2022,85+ years,85+,Male,M,52,Other
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2023,2023,65-74 years,65-74,Female,F,12,Other
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2023,2023,65-74 years,65-74,Male,M,11,Other
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2023,2023,75-84 years,75-84,Female,F,27,Other
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2023,2023,75-84 years,75-84,Male,M,31,Other
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2023,2023,85+ years,85+,Female,F,144,Other
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2023,2023,85+ years,85+,Male,M,53,Other
NA,"Suffolk County, MA",25025,Parkinson disease,G20,2021,2021,85+ years,85+,Female,F,11,Other
NA,"Suffolk County, MA",25025,Parkinson disease,G20,2021,2021,85+ years,85+,Male,M,17,Other
NA,"Suffolk County, MA",25025,Parkinson disease,G20,2022,2022,75-84 years,75-84,Male,M,12,Other
NA,"Suffolk County, MA",25025,Parkinson disease,G20,2022,2022,85+ years,85+,Female,F,15,Other
NA,"Suffolk County, MA",25025,Parkinson disease,G20,2023,2023,75-84 years,75-84,Male,M,17,Other
NA,"Suffolk County, MA",25025,Parkinson disease,G20,2023,2023,85+ years,85+,Female,F,11,Other
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2021,2021,75-84 years,75-84,Female,F,17,Other
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2021,2021,85+ years,85+,Female,F,58,Other
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2021,2021,85+ years,85+,Male,M,29,Other
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2022,2022,75-84 years,75-84,Female,F,19,Other
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2022,2022,75-84 years,75-84,Male,M,14,Other
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2022,2022,85+ years,85+,Female,F,64,Other
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2022,2022,85+ years,85+,Male,M,16,Other
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2023,2023,75-84 years,75-84,Female,F,19,Other
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2023,2023,75-84 years,75-84,Male,M,12,Other
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2023,2023,85+ years,85+,Female,F,68,Other
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2023,2023,85+ years,85+,Male,M,22,Other
NA,"Suffolk County, MA",25025,Essential (primary) hypertension,I10,2021,2021,85+ years,85+,Female,F,10,Other
NA,"Suffolk County, MA",25025,Essential (primary) hypertension,I10,2022,2022,85+ years,85+,Female,F,20,Other
NA,"Suffolk County, MA",25025,Hypertensive heart disease with (congestive) heart failure,I11.0,2021,2021,85+ years,85+,Female,F,13,Heart Disease
NA,"Suffolk County, MA",25025,Hypertensive renal disease with renal failure,I12.0,2022,2022,85+ years,85+,Female,F,10,Other
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2021,2021,55-64 years,55-64,Female,F,11,Heart Disease
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2021,2021,65-74 years,65-74,Male,M,13,Heart Disease
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2021,2021,75-84 years,75-84,Female,F,11,Heart Disease
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2021,2021,75-84 years,75-84,Male,M,15,Heart Disease
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2021,2021,85+ years,85+,Female,F,19,Heart Disease
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2021,2021,85+ years,85+,Male,M,13,Heart Disease
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2022,2022,55-64 years,55-64,Male,M,12,Heart Disease
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2022,2022,65-74 years,65-74,Male,M,11,Heart Disease
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2022,2022,75-84 years,75-84,Female,F,12,Heart Disease
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2022,2022,75-84 years,75-84,Male,M,14,Heart Disease
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2022,2022,85+ years,85+,Female,F,11,Heart Disease
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2023,2023,65-74 years,65-74,Male,M,11,Heart Disease
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2023,2023,75-84 years,75-84,Male,M,14,Heart Disease
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2023,2023,85+ years,85+,Female,F,19,Heart Disease
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,55-64 years,55-64,Male,M,28,Heart Disease
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,65-74 years,65-74,Male,M,23,Heart Disease
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,75-84 years,75-84,Male,M,13,Heart Disease
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,45-54 years,45-54,Male,M,14,Heart Disease
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,55-64 years,55-64,Male,M,16,Heart Disease
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,65-74 years,65-74,Female,F,13,Heart Disease
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,65-74 years,65-74,Male,M,22,Heart Disease
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,75-84 years,75-84,Female,F,10,Heart Disease
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,75-84 years,75-84,Male,M,14,Heart Disease
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,55-64 years,55-64,Male,M,23,Heart Disease
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,65-74 years,65-74,Male,M,24,Heart Disease
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,75-84 years,75-84,Female,F,11,Heart Disease
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,75-84 years,75-84,Male,M,10,Heart Disease
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,85+ years,85+,Female,F,11,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2021,2021,55-64 years,55-64,Male,M,10,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2021,2021,65-74 years,65-74,Female,F,15,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2021,2021,65-74 years,65-74,Male,M,19,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2021,2021,75-84 years,75-84,Female,F,20,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2021,2021,75-84 years,75-84,Male,M,25,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Female,F,48,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Male,M,30,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2022,2022,65-74 years,65-74,Female,F,11,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2022,2022,65-74 years,65-74,Male,M,21,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2022,2022,75-84 years,75-84,Female,F,17,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2022,2022,75-84 years,75-84,Male,M,37,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Female,F,25,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Male,M,32,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2023,2023,55-64 years,55-64,Male,M,10,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2023,2023,65-74 years,65-74,Male,M,15,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2023,2023,75-84 years,75-84,Female,F,22,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2023,2023,75-84 years,75-84,Male,M,22,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Female,F,20,Heart Disease
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Male,M,29,Heart Disease
NA,"Suffolk County, MA",25025,Aortic (valve) stenosis,I35.0,2021,2021,85+ years,85+,Female,F,13,Heart Disease
NA,"Suffolk County, MA",25025,Aortic (valve) stenosis,I35.0,2022,2022,85+ years,85+,Female,F,10,Heart Disease
NA,"Suffolk County, MA",25025,Aortic (valve) stenosis,I35.0,2023,2023,85+ years,85+,Male,M,10,Heart Disease
NA,"Suffolk County, MA",25025,Atrial fibrillation and flutter,I48,2021,2021,85+ years,85+,Female,F,18,Heart Disease
NA,"Suffolk County, MA",25025,Atrial fibrillation and flutter,I48,2022,2022,85+ years,85+,Female,F,14,Heart Disease
NA,"Suffolk County, MA",25025,Atrial fibrillation and flutter,I48,2023,2023,85+ years,85+,Female,F,15,Heart Disease
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2021,2021,75-84 years,75-84,Male,M,10,Heart Disease
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Female,F,34,Heart Disease
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Male,M,16,Heart Disease
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Female,F,14,Heart Disease
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Male,M,11,Heart Disease
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Female,F,32,Heart Disease
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Male,M,20,Heart Disease
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2023,2023,75-84 years,75-84,Female,F,13,Heart Disease
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Female,F,30,Heart Disease
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Male,M,13,Heart Disease
NA,"Suffolk County, MA",25025,"Heart failure, unspecified",I50.9,2021,2021,75-84 years,75-84,Female,F,10,Heart Disease
NA,"Suffolk County, MA",25025,"Heart failure, unspecified",I50.9,2021,2021,75-84 years,75-84,Male,M,10,Heart Disease
NA,"Suffolk County, MA",25025,"Heart failure, unspecified",I50.9,2021,2021,85+ years,85+,Female,F,20,Heart Disease
NA,"Suffolk County, MA",25025,"Heart failure, unspecified",I50.9,2022,2022,85+ years,85+,Female,F,25,Heart Disease
NA,"Suffolk County, MA",25025,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Female,F,19,Heart Disease
NA,"Suffolk County, MA",25025,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Male,M,18,Heart Disease
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,65-74 years,65-74,Male,M,10,Stroke
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,75-84 years,75-84,Female,F,15,Stroke
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,75-84 years,75-84,Male,M,11,Stroke
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,85+ years,85+,Female,F,29,Stroke
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,85+ years,85+,Male,M,12,Stroke
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,75-84 years,75-84,Female,F,13,Stroke
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,85+ years,85+,Female,F,22,Stroke
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,85+ years,85+,Male,M,11,Stroke
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,65-74 years,65-74,Male,M,10,Stroke
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,85+ years,85+,Female,F,17,Stroke
NA,"Suffolk County, MA",25025,Sequelae of other and unspecified cerebrovascular diseases,I69.8,2021,2021,85+ years,85+,Female,F,15,Stroke
NA,"Suffolk County, MA",25025,Sequelae of other and unspecified cerebrovascular diseases,I69.8,2022,2022,85+ years,85+,Female,F,12,Stroke
NA,"Suffolk County, MA",25025,"Pneumonia, unspecified",J18.9,2021,2021,85+ years,85+,Female,F,11,Other
NA,"Suffolk County, MA",25025,"Pneumonia, unspecified",J18.9,2021,2021,85+ years,85+,Male,M,11,Other
NA,"Suffolk County, MA",25025,"Pneumonia, unspecified",J18.9,2022,2022,85+ years,85+,Female,F,13,Other
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,75-84 years,75-84,Female,F,23,Other
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,75-84 years,75-84,Male,M,23,Other
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,85+ years,85+,Female,F,13,Other
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,85+ years,85+,Male,M,16,Other
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,65-74 years,65-74,Female,F,14,Other
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,65-74 years,65-74,Male,M,14,Other
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,75-84 years,75-84,Female,F,22,Other
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,75-84 years,75-84,Male,M,13,Other
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,85+ years,85+,Female,F,24,Other
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,85+ years,85+,Male,M,10,Other
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,65-74 years,65-74,Female,F,21,Other
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,65-74 years,65-74,Male,M,17,Other
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,75-84 years,75-84,Female,F,16,Other
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,75-84 years,75-84,Male,M,16,Other
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,85+ years,85+,Female,F,28,Other
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,85+ years,85+,Male,M,16,Other
NA,"Suffolk County, MA",25025,Pneumonitis due to food and vomit,J69.0,2021,2021,85+ years,85+,Male,M,12,Other
NA,"Suffolk County, MA",25025,Pneumonitis due to food and vomit,J69.0,2022,2022,85+ years,85+,Male,M,13,Other
NA,"Suffolk County, MA",25025,Pneumonitis due to food and vomit,J69.0,2023,2023,75-84 years,75-84,Male,M,10,Other
NA,"Suffolk County, MA",25025,Pneumonitis due to food and vomit,J69.0,2023,2023,85+ years,85+,Female,F,12,Other
NA,"Worcester County, MA",25027,"Non-insulin-dependent diabetes mellitus, without complications",E11.9,2022,2022,65-74 years,65-74,Male,M,11,Diabetes
NA,"Worcester County, MA",25027,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,65-74 years,65-74,Male,M,20,Diabetes
NA,"Worcester County, MA",25027,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,75-84 years,75-84,Male,M,12,Diabetes
NA,"Worcester County, MA",25027,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,65-74 years,65-74,Male,M,16,Diabetes
NA,"Worcester County, MA",25027,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,75-84 years,75-84,Male,M,13,Diabetes
NA,"Worcester County, MA",25027,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,85+ years,85+,Female,F,10,Diabetes
NA,"Worcester County, MA",25027,"Hyperlipidaemia, unspecified",E78.5,2022,2022,85+ years,85+,Female,F,12,Other
NA,"Worcester County, MA",25027,"Vascular dementia, unspecified",F01.9,2021,2021,85+ years,85+,Female,F,28,Other
NA,"Worcester County, MA",25027,"Vascular dementia, unspecified",F01.9,2022,2022,75-84 years,75-84,Female,F,11,Other
NA,"Worcester County, MA",25027,"Vascular dementia, unspecified",F01.9,2022,2022,85+ years,85+,Female,F,32,Other
NA,"Worcester County, MA",25027,"Vascular dementia, unspecified",F01.9,2022,2022,85+ years,85+,Male,M,19,Other
NA,"Worcester County, MA",25027,"Vascular dementia, unspecified",F01.9,2023,2023,85+ years,85+,Female,F,34,Other
NA,"Worcester County, MA",25027,"Vascular dementia, unspecified",F01.9,2023,2023,85+ years,85+,Male,M,12,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2021,2021,65-74 years,65-74,Female,F,24,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2021,2021,65-74 years,65-74,Male,M,19,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2021,2021,75-84 years,75-84,Female,F,83,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2021,2021,75-84 years,75-84,Male,M,43,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2021,2021,85+ years,85+,Female,F,295,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2021,2021,85+ years,85+,Male,M,103,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2022,2022,65-74 years,65-74,Female,F,17,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2022,2022,65-74 years,65-74,Male,M,17,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2022,2022,75-84 years,75-84,Female,F,90,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2022,2022,75-84 years,75-84,Male,M,56,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2022,2022,85+ years,85+,Female,F,312,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2022,2022,85+ years,85+,Male,M,90,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2023,2023,65-74 years,65-74,Female,F,18,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2023,2023,65-74 years,65-74,Male,M,14,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2023,2023,75-84 years,75-84,Female,F,80,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2023,2023,75-84 years,75-84,Male,M,50,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2023,2023,85+ years,85+,Female,F,281,Other
NA,"Worcester County, MA",25027,Unspecified dementia,F03,2023,2023,85+ years,85+,Male,M,115,Other
NA,"Worcester County, MA",25027,Parkinson disease,G20,2021,2021,65-74 years,65-74,Male,M,10,Other
NA,"Worcester County, MA",25027,Parkinson disease,G20,2021,2021,75-84 years,75-84,Male,M,24,Other
NA,"Worcester County, MA",25027,Parkinson disease,G20,2021,2021,85+ years,85+,Female,F,14,Other
NA,"Worcester County, MA",25027,Parkinson disease,G20,2021,2021,85+ years,85+,Male,M,15,Other
NA,"Worcester County, MA",25027,Parkinson disease,G20,2022,2022,65-74 years,65-74,Male,M,10,Other
NA,"Worcester County, MA",25027,Parkinson disease,G20,2022,2022,75-84 years,75-84,Male,M,28,Other
NA,"Worcester County, MA",25027,Parkinson disease,G20,2022,2022,85+ years,85+,Female,F,12,Other
NA,"Worcester County, MA",25027,Parkinson disease,G20,2022,2022,85+ years,85+,Male,M,16,Other
NA,"Worcester County, MA",25027,Parkinson disease,G20,2023,2023,75-84 years,75-84,Female,F,21,Other
NA,"Worcester County, MA",25027,Parkinson disease,G20,2023,2023,75-84 years,75-84,Male,M,29,Other
NA,"Worcester County, MA",25027,Parkinson disease,G20,2023,2023,85+ years,85+,Female,F,26,Other
NA,"Worcester County, MA",25027,Parkinson disease,G20,2023,2023,85+ years,85+,Male,M,14,Other
NA,"Worcester County, MA",25027,"Alzheimer disease, unspecified",G30.9,2021,2021,75-84 years,75-84,Female,F,35,Other
