Notes,County,County Code,Cause of death,Cause of death Code,Year,Year Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Sex,Sex Code,Deaths
NA,"Plymouth County, MA",25023,Atherosclerotic heart disease,I25.1,2021,2021,75-84 years,75-84,Female,F,24
NA,"Plymouth County, MA",25023,Atherosclerotic heart disease,I25.1,2021,2021,75-84 years,75-84,Male,M,40
NA,"Plymouth County, MA",25023,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Female,F,57
NA,"Plymouth County, MA",25023,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Male,M,48
NA,"Plymouth County, MA",25023,Atherosclerotic heart disease,I25.1,2022,2022,55-64 years,55-64,Male,M,10
NA,"Plymouth County, MA",25023,Atherosclerotic heart disease,I25.1,2022,2022,65-74 years,65-74,Female,F,10
NA,"Plymouth County, MA",25023,Atherosclerotic heart disease,I25.1,2022,2022,65-74 years,65-74,Male,M,27
NA,"Plymouth County, MA",25023,Atherosclerotic heart disease,I25.1,2022,2022,75-84 years,75-84,Female,F,16
NA,"Plymouth County, MA",25023,Atherosclerotic heart disease,I25.1,2022,2022,75-84 years,75-84,Male,M,47
NA,"Plymouth County, MA",25023,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Female,F,44
NA,"Plymouth County, MA",25023,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Male,M,48
NA,"Plymouth County, MA",25023,Atherosclerotic heart disease,I25.1,2023,2023,65-74 years,65-74,Male,M,29
NA,"Plymouth County, MA",25023,Atherosclerotic heart disease,I25.1,2023,2023,75-84 years,75-84,Female,F,23
NA,"Plymouth County, MA",25023,Atherosclerotic heart disease,I25.1,2023,2023,75-84 years,75-84,Male,M,62
NA,"Plymouth County, MA",25023,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Female,F,55
NA,"Plymouth County, MA",25023,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Male,M,45
NA,"Plymouth County, MA",25023,Aortic (valve) stenosis,I35.0,2021,2021,75-84 years,75-84,Female,F,10
NA,"Plymouth County, MA",25023,Aortic (valve) stenosis,I35.0,2021,2021,85+ years,85+,Female,F,22
NA,"Plymouth County, MA",25023,Aortic (valve) stenosis,I35.0,2022,2022,85+ years,85+,Female,F,11
NA,"Plymouth County, MA",25023,Aortic (valve) stenosis,I35.0,2023,2023,85+ years,85+,Female,F,12
NA,"Plymouth County, MA",25023,Aortic (valve) stenosis,I35.0,2023,2023,85+ years,85+,Male,M,14
NA,"Plymouth County, MA",25023,"Cardiac arrest, unspecified",I46.9,2022,2022,85+ years,85+,Female,F,13
NA,"Plymouth County, MA",25023,"Cardiac arrest, unspecified",I46.9,2023,2023,65-74 years,65-74,Male,M,10
NA,"Plymouth County, MA",25023,Atrial fibrillation and flutter,I48,2021,2021,85+ years,85+,Female,F,23
NA,"Plymouth County, MA",25023,Atrial fibrillation and flutter,I48,2021,2021,85+ years,85+,Male,M,10
NA,"Plymouth County, MA",25023,Atrial fibrillation and flutter,I48,2022,2022,85+ years,85+,Female,F,29
NA,"Plymouth County, MA",25023,Atrial fibrillation and flutter,I48,2022,2022,85+ years,85+,Male,M,15
NA,"Plymouth County, MA",25023,Atrial fibrillation and flutter,I48,2023,2023,85+ years,85+,Female,F,29
NA,"Plymouth County, MA",25023,Congestive heart failure,I50.0,2021,2021,75-84 years,75-84,Female,F,19
NA,"Plymouth County, MA",25023,Congestive heart failure,I50.0,2021,2021,75-84 years,75-84,Male,M,13
NA,"Plymouth County, MA",25023,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Female,F,45
NA,"Plymouth County, MA",25023,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Male,M,32
NA,"Plymouth County, MA",25023,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Female,F,20
NA,"Plymouth County, MA",25023,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Male,M,19
NA,"Plymouth County, MA",25023,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Female,F,58
NA,"Plymouth County, MA",25023,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Male,M,22
NA,"Plymouth County, MA",25023,Congestive heart failure,I50.0,2023,2023,75-84 years,75-84,Female,F,16
NA,"Plymouth County, MA",25023,Congestive heart failure,I50.0,2023,2023,75-84 years,75-84,Male,M,18
NA,"Plymouth County, MA",25023,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Female,F,43
NA,"Plymouth County, MA",25023,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Male,M,25
NA,"Plymouth County, MA",25023,"Heart failure, unspecified",I50.9,2021,2021,85+ years,85+,Male,M,12
NA,"Plymouth County, MA",25023,"Heart failure, unspecified",I50.9,2022,2022,85+ years,85+,Female,F,17
NA,"Plymouth County, MA",25023,"Heart failure, unspecified",I50.9,2023,2023,75-84 years,75-84,Male,M,13
NA,"Plymouth County, MA",25023,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Female,F,19
NA,"Plymouth County, MA",25023,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,75-84 years,75-84,Female,F,16
NA,"Plymouth County, MA",25023,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,85+ years,85+,Female,F,30
NA,"Plymouth County, MA",25023,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,85+ years,85+,Male,M,18
NA,"Plymouth County, MA",25023,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,75-84 years,75-84,Female,F,10
NA,"Plymouth County, MA",25023,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,75-84 years,75-84,Male,M,15
NA,"Plymouth County, MA",25023,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,85+ years,85+,Female,F,24
NA,"Plymouth County, MA",25023,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,75-84 years,75-84,Female,F,14
NA,"Plymouth County, MA",25023,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,75-84 years,75-84,Male,M,18
NA,"Plymouth County, MA",25023,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,85+ years,85+,Female,F,21
NA,"Plymouth County, MA",25023,"Pneumonia, unspecified",J18.9,2021,2021,65-74 years,65-74,Male,M,10
NA,"Plymouth County, MA",25023,"Pneumonia, unspecified",J18.9,2021,2021,75-84 years,75-84,Female,F,13
NA,"Plymouth County, MA",25023,"Pneumonia, unspecified",J18.9,2021,2021,85+ years,85+,Female,F,13
NA,"Plymouth County, MA",25023,"Pneumonia, unspecified",J18.9,2021,2021,85+ years,85+,Male,M,18
NA,"Plymouth County, MA",25023,"Pneumonia, unspecified",J18.9,2022,2022,75-84 years,75-84,Female,F,12
NA,"Plymouth County, MA",25023,"Pneumonia, unspecified",J18.9,2022,2022,75-84 years,75-84,Male,M,16
NA,"Plymouth County, MA",25023,"Pneumonia, unspecified",J18.9,2022,2022,85+ years,85+,Female,F,25
NA,"Plymouth County, MA",25023,"Pneumonia, unspecified",J18.9,2023,2023,75-84 years,75-84,Female,F,10
NA,"Plymouth County, MA",25023,"Pneumonia, unspecified",J18.9,2023,2023,75-84 years,75-84,Male,M,13
NA,"Plymouth County, MA",25023,"Pneumonia, unspecified",J18.9,2023,2023,85+ years,85+,Female,F,19
NA,"Plymouth County, MA",25023,"Pneumonia, unspecified",J18.9,2023,2023,85+ years,85+,Male,M,11
NA,"Plymouth County, MA",25023,Chronic obstructive pulmonary disease with acute lower respiratory infection,J44.0,2022,2022,75-84 years,75-84,Female,F,11
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,65-74 years,65-74,Female,F,17
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,65-74 years,65-74,Male,M,19
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,75-84 years,75-84,Female,F,33
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,75-84 years,75-84,Male,M,20
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,85+ years,85+,Female,F,32
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,65-74 years,65-74,Female,F,23
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,65-74 years,65-74,Male,M,22
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,75-84 years,75-84,Female,F,33
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,75-84 years,75-84,Male,M,25
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,85+ years,85+,Female,F,31
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,85+ years,85+,Male,M,14
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,65-74 years,65-74,Female,F,19
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,65-74 years,65-74,Male,M,22
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,75-84 years,75-84,Female,F,36
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,75-84 years,75-84,Male,M,25
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,85+ years,85+,Female,F,30
NA,"Plymouth County, MA",25023,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,85+ years,85+,Male,M,19
NA,"Plymouth County, MA",25023,Pneumonitis due to food and vomit,J69.0,2021,2021,85+ years,85+,Male,M,12
NA,"Plymouth County, MA",25023,Pneumonitis due to food and vomit,J69.0,2022,2022,75-84 years,75-84,Male,M,17
NA,"Plymouth County, MA",25023,Pneumonitis due to food and vomit,J69.0,2022,2022,85+ years,85+,Female,F,16
NA,"Plymouth County, MA",25023,Pneumonitis due to food and vomit,J69.0,2022,2022,85+ years,85+,Male,M,12
NA,"Plymouth County, MA",25023,Pneumonitis due to food and vomit,J69.0,2023,2023,75-84 years,75-84,Female,F,13
NA,"Plymouth County, MA",25023,Pneumonitis due to food and vomit,J69.0,2023,2023,75-84 years,75-84,Male,M,10
NA,"Plymouth County, MA",25023,Pneumonitis due to food and vomit,J69.0,2023,2023,85+ years,85+,Female,F,10
NA,"Plymouth County, MA",25023,Pneumonitis due to food and vomit,J69.0,2023,2023,85+ years,85+,Male,M,10
NA,"Suffolk County, MA",25025,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,55-64 years,55-64,Male,M,10
NA,"Suffolk County, MA",25025,"Unspecified diabetes mellitus, without complications",E14.9,2021,2021,75-84 years,75-84,Male,M,11
NA,"Suffolk County, MA",25025,"Unspecified diabetes mellitus, without complications",E14.9,2022,2022,85+ years,85+,Female,F,10
NA,"Suffolk County, MA",25025,"Vascular dementia, unspecified",F01.9,2021,2021,85+ years,85+,Female,F,17
NA,"Suffolk County, MA",25025,"Vascular dementia, unspecified",F01.9,2022,2022,85+ years,85+,Female,F,17
NA,"Suffolk County, MA",25025,"Vascular dementia, unspecified",F01.9,2022,2022,85+ years,85+,Male,M,10
NA,"Suffolk County, MA",25025,"Vascular dementia, unspecified",F01.9,2023,2023,85+ years,85+,Female,F,17
NA,"Suffolk County, MA",25025,"Vascular dementia, unspecified",F01.9,2023,2023,85+ years,85+,Male,M,12
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2021,2021,75-84 years,75-84,Female,F,33
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2021,2021,75-84 years,75-84,Male,M,33
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2021,2021,85+ years,85+,Female,F,153
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2021,2021,85+ years,85+,Male,M,46
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2022,2022,75-84 years,75-84,Female,F,34
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2022,2022,75-84 years,75-84,Male,M,25
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2022,2022,85+ years,85+,Female,F,147
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2022,2022,85+ years,85+,Male,M,52
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2023,2023,65-74 years,65-74,Female,F,12
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2023,2023,65-74 years,65-74,Male,M,11
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2023,2023,75-84 years,75-84,Female,F,27
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2023,2023,75-84 years,75-84,Male,M,31
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2023,2023,85+ years,85+,Female,F,144
NA,"Suffolk County, MA",25025,Unspecified dementia,F03,2023,2023,85+ years,85+,Male,M,53
NA,"Suffolk County, MA",25025,Parkinson disease,G20,2021,2021,85+ years,85+,Female,F,11
NA,"Suffolk County, MA",25025,Parkinson disease,G20,2021,2021,85+ years,85+,Male,M,17
NA,"Suffolk County, MA",25025,Parkinson disease,G20,2022,2022,75-84 years,75-84,Male,M,12
NA,"Suffolk County, MA",25025,Parkinson disease,G20,2022,2022,85+ years,85+,Female,F,15
NA,"Suffolk County, MA",25025,Parkinson disease,G20,2023,2023,75-84 years,75-84,Male,M,17
NA,"Suffolk County, MA",25025,Parkinson disease,G20,2023,2023,85+ years,85+,Female,F,11
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2021,2021,75-84 years,75-84,Female,F,17
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2021,2021,85+ years,85+,Female,F,58
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2021,2021,85+ years,85+,Male,M,29
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2022,2022,75-84 years,75-84,Female,F,19
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2022,2022,75-84 years,75-84,Male,M,14
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2022,2022,85+ years,85+,Female,F,64
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2022,2022,85+ years,85+,Male,M,16
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2023,2023,75-84 years,75-84,Female,F,19
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2023,2023,75-84 years,75-84,Male,M,12
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2023,2023,85+ years,85+,Female,F,68
NA,"Suffolk County, MA",25025,"Alzheimer disease, unspecified",G30.9,2023,2023,85+ years,85+,Male,M,22
NA,"Suffolk County, MA",25025,Essential (primary) hypertension,I10,2021,2021,85+ years,85+,Female,F,10
NA,"Suffolk County, MA",25025,Essential (primary) hypertension,I10,2022,2022,85+ years,85+,Female,F,20
NA,"Suffolk County, MA",25025,Hypertensive heart disease with (congestive) heart failure,I11.0,2021,2021,85+ years,85+,Female,F,13
NA,"Suffolk County, MA",25025,Hypertensive renal disease with renal failure,I12.0,2022,2022,85+ years,85+,Female,F,10
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2021,2021,55-64 years,55-64,Female,F,11
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2021,2021,65-74 years,65-74,Male,M,13
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2021,2021,75-84 years,75-84,Female,F,11
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2021,2021,75-84 years,75-84,Male,M,15
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2021,2021,85+ years,85+,Female,F,19
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2021,2021,85+ years,85+,Male,M,13
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2022,2022,55-64 years,55-64,Male,M,12
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2022,2022,65-74 years,65-74,Male,M,11
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2022,2022,75-84 years,75-84,Female,F,12
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2022,2022,75-84 years,75-84,Male,M,14
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2022,2022,85+ years,85+,Female,F,11
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2023,2023,65-74 years,65-74,Male,M,11
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2023,2023,75-84 years,75-84,Male,M,14
NA,"Suffolk County, MA",25025,"Acute myocardial infarction, unspecified",I21.9,2023,2023,85+ years,85+,Female,F,19
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,55-64 years,55-64,Male,M,28
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,65-74 years,65-74,Male,M,23
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2021,2021,75-84 years,75-84,Male,M,13
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,45-54 years,45-54,Male,M,14
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,55-64 years,55-64,Male,M,16
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,65-74 years,65-74,Female,F,13
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,65-74 years,65-74,Male,M,22
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,75-84 years,75-84,Female,F,10
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2022,2022,75-84 years,75-84,Male,M,14
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,55-64 years,55-64,Male,M,23
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,65-74 years,65-74,Male,M,24
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,75-84 years,75-84,Female,F,11
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,75-84 years,75-84,Male,M,10
NA,"Suffolk County, MA",25025,"Atherosclerotic cardiovascular disease, so described",I25.0,2023,2023,85+ years,85+,Female,F,11
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2021,2021,55-64 years,55-64,Male,M,10
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2021,2021,65-74 years,65-74,Female,F,15
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2021,2021,65-74 years,65-74,Male,M,19
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2021,2021,75-84 years,75-84,Female,F,20
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2021,2021,75-84 years,75-84,Male,M,25
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Female,F,48
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2021,2021,85+ years,85+,Male,M,30
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2022,2022,65-74 years,65-74,Female,F,11
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2022,2022,65-74 years,65-74,Male,M,21
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2022,2022,75-84 years,75-84,Female,F,17
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2022,2022,75-84 years,75-84,Male,M,37
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Female,F,25
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2022,2022,85+ years,85+,Male,M,32
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2023,2023,55-64 years,55-64,Male,M,10
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2023,2023,65-74 years,65-74,Male,M,15
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2023,2023,75-84 years,75-84,Female,F,22
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2023,2023,75-84 years,75-84,Male,M,22
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Female,F,20
NA,"Suffolk County, MA",25025,Atherosclerotic heart disease,I25.1,2023,2023,85+ years,85+,Male,M,29
NA,"Suffolk County, MA",25025,Aortic (valve) stenosis,I35.0,2021,2021,85+ years,85+,Female,F,13
NA,"Suffolk County, MA",25025,Aortic (valve) stenosis,I35.0,2022,2022,85+ years,85+,Female,F,10
NA,"Suffolk County, MA",25025,Aortic (valve) stenosis,I35.0,2023,2023,85+ years,85+,Male,M,10
NA,"Suffolk County, MA",25025,Atrial fibrillation and flutter,I48,2021,2021,85+ years,85+,Female,F,18
NA,"Suffolk County, MA",25025,Atrial fibrillation and flutter,I48,2022,2022,85+ years,85+,Female,F,14
NA,"Suffolk County, MA",25025,Atrial fibrillation and flutter,I48,2023,2023,85+ years,85+,Female,F,15
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2021,2021,75-84 years,75-84,Male,M,10
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Female,F,34
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2021,2021,85+ years,85+,Male,M,16
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Female,F,14
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2022,2022,75-84 years,75-84,Male,M,11
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Female,F,32
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2022,2022,85+ years,85+,Male,M,20
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2023,2023,75-84 years,75-84,Female,F,13
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Female,F,30
NA,"Suffolk County, MA",25025,Congestive heart failure,I50.0,2023,2023,85+ years,85+,Male,M,13
NA,"Suffolk County, MA",25025,"Heart failure, unspecified",I50.9,2021,2021,75-84 years,75-84,Female,F,10
NA,"Suffolk County, MA",25025,"Heart failure, unspecified",I50.9,2021,2021,75-84 years,75-84,Male,M,10
NA,"Suffolk County, MA",25025,"Heart failure, unspecified",I50.9,2021,2021,85+ years,85+,Female,F,20
NA,"Suffolk County, MA",25025,"Heart failure, unspecified",I50.9,2022,2022,85+ years,85+,Female,F,25
NA,"Suffolk County, MA",25025,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Female,F,19
NA,"Suffolk County, MA",25025,"Heart failure, unspecified",I50.9,2023,2023,85+ years,85+,Male,M,18
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,65-74 years,65-74,Male,M,10
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,75-84 years,75-84,Female,F,15
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,75-84 years,75-84,Male,M,11
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,85+ years,85+,Female,F,29
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2021,2021,85+ years,85+,Male,M,12
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,75-84 years,75-84,Female,F,13
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,85+ years,85+,Female,F,22
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2022,2022,85+ years,85+,Male,M,11
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,65-74 years,65-74,Male,M,10
NA,"Suffolk County, MA",25025,"Stroke, not specified as haemorrhage or infarction",I64,2023,2023,85+ years,85+,Female,F,17
NA,"Suffolk County, MA",25025,Sequelae of other and unspecified cerebrovascular diseases,I69.8,2021,2021,85+ years,85+,Female,F,15
NA,"Suffolk County, MA",25025,Sequelae of other and unspecified cerebrovascular diseases,I69.8,2022,2022,85+ years,85+,Female,F,12
NA,"Suffolk County, MA",25025,"Pneumonia, unspecified",J18.9,2021,2021,85+ years,85+,Female,F,11
NA,"Suffolk County, MA",25025,"Pneumonia, unspecified",J18.9,2021,2021,85+ years,85+,Male,M,11
NA,"Suffolk County, MA",25025,"Pneumonia, unspecified",J18.9,2022,2022,85+ years,85+,Female,F,13
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,75-84 years,75-84,Female,F,23
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,75-84 years,75-84,Male,M,23
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,85+ years,85+,Female,F,13
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2021,2021,85+ years,85+,Male,M,16
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,65-74 years,65-74,Female,F,14
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,65-74 years,65-74,Male,M,14
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,75-84 years,75-84,Female,F,22
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,75-84 years,75-84,Male,M,13
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,85+ years,85+,Female,F,24
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2022,2022,85+ years,85+,Male,M,10
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,65-74 years,65-74,Female,F,21
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,65-74 years,65-74,Male,M,17
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,75-84 years,75-84,Female,F,16
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,75-84 years,75-84,Male,M,16
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,85+ years,85+,Female,F,28
NA,"Suffolk County, MA",25025,"Chronic obstructive pulmonary disease, unspecified",J44.9,2023,2023,85+ years,85+,Male,M,16
NA,"Suffolk County, MA",25025,Pneumonitis due to food and vomit,J69.0,2021,2021,85+ years,85+,Male,M,12
NA,"Suffolk County, MA",25025,Pneumonitis due to food and vomit,J69.0,2022,2022,85+ years,85+,Male,M,13
NA,"Suffolk County, MA",25025,Pneumonitis due to food and vomit,J69.0,2023,2023,75-84 years,75-84,Male,M,10
