Notes	County	County Code	Cause of death	Cause of death Code	Year	Year Code	Ten-Year Age Groups	Ten-Year Age Groups Code	Sex	Sex Code	Deaths
	"Suffolk County, MA"	25025	"Acute myocardial infarction, unspecified"	I21.9	2022	2022	75-84 years	75-84	Male	M	14
	"Suffolk County, MA"	25025	"Acute myocardial infarction, unspecified"	I21.9	2022	2022	85+ years	85+	Female	F	11
	"Suffolk County, MA"	25025	"Acute myocardial infarction, unspecified"	I21.9	2023	2023	65-74 years	65-74	Male	M	11
	"Suffolk County, MA"	25025	"Acute myocardial infarction, unspecified"	I21.9	2023	2023	75-84 years	75-84	Male	M	14
	"Suffolk County, MA"	25025	"Acute myocardial infarction, unspecified"	I21.9	2023	2023	85+ years	85+	Female	F	19
	"Suffolk County, MA"	25025	"Atherosclerotic cardiovascular disease, so described"	I25.0	2021	2021	55-64 years	55-64	Male	M	28
	"Suffolk County, MA"	25025	"Atherosclerotic cardiovascular disease, so described"	I25.0	2021	2021	65-74 years	65-74	Male	M	23
	"Suffolk County, MA"	25025	"Atherosclerotic cardiovascular disease, so described"	I25.0	2021	2021	75-84 years	75-84	Male	M	13
	"Suffolk County, MA"	25025	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	45-54 years	45-54	Male	M	14
	"Suffolk County, MA"	25025	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	55-64 years	55-64	Male	M	16
	"Suffolk County, MA"	25025	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	65-74 years	65-74	Female	F	13
	"Suffolk County, MA"	25025	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	65-74 years	65-74	Male	M	22
	"Suffolk County, MA"	25025	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	75-84 years	75-84	Female	F	10
	"Suffolk County, MA"	25025	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	75-84 years	75-84	Male	M	14
	"Suffolk County, MA"	25025	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	55-64 years	55-64	Male	M	23
	"Suffolk County, MA"	25025	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	65-74 years	65-74	Male	M	24
	"Suffolk County, MA"	25025	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	75-84 years	75-84	Female	F	11
	"Suffolk County, MA"	25025	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	75-84 years	75-84	Male	M	10
	"Suffolk County, MA"	25025	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	85+ years	85+	Female	F	11
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2021	2021	55-64 years	55-64	Male	M	10
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2021	2021	65-74 years	65-74	Female	F	15
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2021	2021	65-74 years	65-74	Male	M	19
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2021	2021	75-84 years	75-84	Female	F	20
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2021	2021	75-84 years	75-84	Male	M	25
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2021	2021	85+ years	85+	Female	F	48
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2021	2021	85+ years	85+	Male	M	30
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2022	2022	65-74 years	65-74	Female	F	11
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2022	2022	65-74 years	65-74	Male	M	21
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2022	2022	75-84 years	75-84	Female	F	17
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2022	2022	75-84 years	75-84	Male	M	37
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2022	2022	85+ years	85+	Female	F	25
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2022	2022	85+ years	85+	Male	M	32
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2023	2023	55-64 years	55-64	Male	M	10
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2023	2023	65-74 years	65-74	Male	M	15
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2023	2023	75-84 years	75-84	Female	F	22
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2023	2023	75-84 years	75-84	Male	M	22
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2023	2023	85+ years	85+	Female	F	20
	"Suffolk County, MA"	25025	Atherosclerotic heart disease	I25.1	2023	2023	85+ years	85+	Male	M	29
	"Suffolk County, MA"	25025	Aortic (valve) stenosis	I35.0	2021	2021	85+ years	85+	Female	F	13
	"Suffolk County, MA"	25025	Aortic (valve) stenosis	I35.0	2022	2022	85+ years	85+	Female	F	10
	"Suffolk County, MA"	25025	Aortic (valve) stenosis	I35.0	2023	2023	85+ years	85+	Male	M	10
	"Suffolk County, MA"	25025	Atrial fibrillation and flutter	I48	2021	2021	85+ years	85+	Female	F	18
	"Suffolk County, MA"	25025	Atrial fibrillation and flutter	I48	2022	2022	85+ years	85+	Female	F	14
	"Suffolk County, MA"	25025	Atrial fibrillation and flutter	I48	2023	2023	85+ years	85+	Female	F	15
	"Suffolk County, MA"	25025	Congestive heart failure	I50.0	2021	2021	75-84 years	75-84	Male	M	10
	"Suffolk County, MA"	25025	Congestive heart failure	I50.0	2021	2021	85+ years	85+	Female	F	34
	"Suffolk County, MA"	25025	Congestive heart failure	I50.0	2021	2021	85+ years	85+	Male	M	16
	"Suffolk County, MA"	25025	Congestive heart failure	I50.0	2022	2022	75-84 years	75-84	Female	F	14
	"Suffolk County, MA"	25025	Congestive heart failure	I50.0	2022	2022	75-84 years	75-84	Male	M	11
	"Suffolk County, MA"	25025	Congestive heart failure	I50.0	2022	2022	85+ years	85+	Female	F	32
	"Suffolk County, MA"	25025	Congestive heart failure	I50.0	2022	2022	85+ years	85+	Male	M	20
	"Suffolk County, MA"	25025	Congestive heart failure	I50.0	2023	2023	75-84 years	75-84	Female	F	13
	"Suffolk County, MA"	25025	Congestive heart failure	I50.0	2023	2023	85+ years	85+	Female	F	30
	"Suffolk County, MA"	25025	Congestive heart failure	I50.0	2023	2023	85+ years	85+	Male	M	13
	"Suffolk County, MA"	25025	"Heart failure, unspecified"	I50.9	2021	2021	75-84 years	75-84	Female	F	10
	"Suffolk County, MA"	25025	"Heart failure, unspecified"	I50.9	2021	2021	75-84 years	75-84	Male	M	10
	"Suffolk County, MA"	25025	"Heart failure, unspecified"	I50.9	2021	2021	85+ years	85+	Female	F	20
	"Suffolk County, MA"	25025	"Heart failure, unspecified"	I50.9	2022	2022	85+ years	85+	Female	F	25
	"Suffolk County, MA"	25025	"Heart failure, unspecified"	I50.9	2023	2023	85+ years	85+	Female	F	19
	"Suffolk County, MA"	25025	"Heart failure, unspecified"	I50.9	2023	2023	85+ years	85+	Male	M	18
	"Suffolk County, MA"	25025	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	65-74 years	65-74	Male	M	10
	"Suffolk County, MA"	25025	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	75-84 years	75-84	Female	F	15
	"Suffolk County, MA"	25025	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	75-84 years	75-84	Male	M	11
	"Suffolk County, MA"	25025	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	85+ years	85+	Female	F	29
	"Suffolk County, MA"	25025	"Stroke, not specified as haemorrhage or infarction"	I64	2021	2021	85+ years	85+	Male	M	12
	"Suffolk County, MA"	25025	"Stroke, not specified as haemorrhage or infarction"	I64	2022	2022	75-84 years	75-84	Female	F	13
	"Suffolk County, MA"	25025	"Stroke, not specified as haemorrhage or infarction"	I64	2022	2022	85+ years	85+	Female	F	22
	"Suffolk County, MA"	25025	"Stroke, not specified as haemorrhage or infarction"	I64	2022	2022	85+ years	85+	Male	M	11
	"Suffolk County, MA"	25025	"Stroke, not specified as haemorrhage or infarction"	I64	2023	2023	65-74 years	65-74	Male	M	10
	"Suffolk County, MA"	25025	"Stroke, not specified as haemorrhage or infarction"	I64	2023	2023	85+ years	85+	Female	F	17
	"Suffolk County, MA"	25025	Sequelae of other and unspecified cerebrovascular diseases	I69.8	2021	2021	85+ years	85+	Female	F	15
	"Suffolk County, MA"	25025	Sequelae of other and unspecified cerebrovascular diseases	I69.8	2022	2022	85+ years	85+	Female	F	12
	"Suffolk County, MA"	25025	"Pneumonia, unspecified"	J18.9	2021	2021	85+ years	85+	Female	F	11
	"Suffolk County, MA"	25025	"Pneumonia, unspecified"	J18.9	2021	2021	85+ years	85+	Male	M	11
	"Suffolk County, MA"	25025	"Pneumonia, unspecified"	J18.9	2022	2022	85+ years	85+	Female	F	13
	"Suffolk County, MA"	25025	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	75-84 years	75-84	Female	F	23
	"Suffolk County, MA"	25025	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	75-84 years	75-84	Male	M	23
	"Suffolk County, MA"	25025	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	85+ years	85+	Female	F	13
	"Suffolk County, MA"	25025	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2021	2021	85+ years	85+	Male	M	16
	"Suffolk County, MA"	25025	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	65-74 years	65-74	Female	F	14
	"Suffolk County, MA"	25025	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	65-74 years	65-74	Male	M	14
	"Suffolk County, MA"	25025	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	75-84 years	75-84	Female	F	22
	"Suffolk County, MA"	25025	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	75-84 years	75-84	Male	M	13
	"Suffolk County, MA"	25025	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	85+ years	85+	Female	F	24
	"Suffolk County, MA"	25025	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2022	2022	85+ years	85+	Male	M	10
	"Suffolk County, MA"	25025	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	65-74 years	65-74	Female	F	21
	"Suffolk County, MA"	25025	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	65-74 years	65-74	Male	M	17
	"Suffolk County, MA"	25025	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	75-84 years	75-84	Female	F	16
	"Suffolk County, MA"	25025	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	75-84 years	75-84	Male	M	16
	"Suffolk County, MA"	25025	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	85+ years	85+	Female	F	28
	"Suffolk County, MA"	25025	"Chronic obstructive pulmonary disease, unspecified"	J44.9	2023	2023	85+ years	85+	Male	M	16
	"Suffolk County, MA"	25025	Pneumonitis due to food and vomit	J69.0	2021	2021	85+ years	85+	Male	M	12
	"Suffolk County, MA"	25025	Pneumonitis due to food and vomit	J69.0	2022	2022	85+ years	85+	Male	M	13
	"Suffolk County, MA"	25025	Pneumonitis due to food and vomit	J69.0	2023	2023	75-84 years	75-84	Male	M	10
	"Suffolk County, MA"	25025	Pneumonitis due to food and vomit	J69.0	2023	2023	85+ years	85+	Female	F	12
	"Worcester County, MA"	25027	"Non-insulin-dependent diabetes mellitus, without complications"	E11.9	2022	2022	65-74 years	65-74	Male	M	11
	"Worcester County, MA"	25027	"Unspecified diabetes mellitus, without complications"	E14.9	2021	2021	65-74 years	65-74	Male	M	20
	"Worcester County, MA"	25027	"Unspecified diabetes mellitus, without complications"	E14.9	2021	2021	75-84 years	75-84	Male	M	12
	"Worcester County, MA"	25027	"Unspecified diabetes mellitus, without complications"	E14.9	2022	2022	65-74 years	65-74	Male	M	16
	"Worcester County, MA"	25027	"Unspecified diabetes mellitus, without complications"	E14.9	2022	2022	75-84 years	75-84	Male	M	13
	"Worcester County, MA"	25027	"Unspecified diabetes mellitus, without complications"	E14.9	2022	2022	85+ years	85+	Female	F	10
	"Worcester County, MA"	25027	"Hyperlipidaemia, unspecified"	E78.5	2022	2022	85+ years	85+	Female	F	12
	"Worcester County, MA"	25027	"Vascular dementia, unspecified"	F01.9	2021	2021	85+ years	85+	Female	F	28
	"Worcester County, MA"	25027	"Vascular dementia, unspecified"	F01.9	2022	2022	75-84 years	75-84	Female	F	11
	"Worcester County, MA"	25027	"Vascular dementia, unspecified"	F01.9	2022	2022	85+ years	85+	Female	F	32
	"Worcester County, MA"	25027	"Vascular dementia, unspecified"	F01.9	2022	2022	85+ years	85+	Male	M	19
	"Worcester County, MA"	25027	"Vascular dementia, unspecified"	F01.9	2023	2023	85+ years	85+	Female	F	34
	"Worcester County, MA"	25027	"Vascular dementia, unspecified"	F01.9	2023	2023	85+ years	85+	Male	M	12
	"Worcester County, MA"	25027	Unspecified dementia	F03	2021	2021	65-74 years	65-74	Female	F	24
	"Worcester County, MA"	25027	Unspecified dementia	F03	2021	2021	65-74 years	65-74	Male	M	19
	"Worcester County, MA"	25027	Unspecified dementia	F03	2021	2021	75-84 years	75-84	Female	F	83
	"Worcester County, MA"	25027	Unspecified dementia	F03	2021	2021	75-84 years	75-84	Male	M	43
	"Worcester County, MA"	25027	Unspecified dementia	F03	2021	2021	85+ years	85+	Female	F	295
	"Worcester County, MA"	25027	Unspecified dementia	F03	2021	2021	85+ years	85+	Male	M	103
	"Worcester County, MA"	25027	Unspecified dementia	F03	2022	2022	65-74 years	65-74	Female	F	17
	"Worcester County, MA"	25027	Unspecified dementia	F03	2022	2022	65-74 years	65-74	Male	M	17
	"Worcester County, MA"	25027	Unspecified dementia	F03	2022	2022	75-84 years	75-84	Female	F	90
	"Worcester County, MA"	25027	Unspecified dementia	F03	2022	2022	75-84 years	75-84	Male	M	56
	"Worcester County, MA"	25027	Unspecified dementia	F03	2022	2022	85+ years	85+	Female	F	312
	"Worcester County, MA"	25027	Unspecified dementia	F03	2022	2022	85+ years	85+	Male	M	90
	"Worcester County, MA"	25027	Unspecified dementia	F03	2023	2023	65-74 years	65-74	Female	F	18
	"Worcester County, MA"	25027	Unspecified dementia	F03	2023	2023	65-74 years	65-74	Male	M	14
	"Worcester County, MA"	25027	Unspecified dementia	F03	2023	2023	75-84 years	75-84	Female	F	80
	"Worcester County, MA"	25027	Unspecified dementia	F03	2023	2023	75-84 years	75-84	Male	M	50
	"Worcester County, MA"	25027	Unspecified dementia	F03	2023	2023	85+ years	85+	Female	F	281
	"Worcester County, MA"	25027	Unspecified dementia	F03	2023	2023	85+ years	85+	Male	M	115
	"Worcester County, MA"	25027	Parkinson disease	G20	2021	2021	65-74 years	65-74	Male	M	10
	"Worcester County, MA"	25027	Parkinson disease	G20	2021	2021	75-84 years	75-84	Male	M	24
	"Worcester County, MA"	25027	Parkinson disease	G20	2021	2021	85+ years	85+	Female	F	14
	"Worcester County, MA"	25027	Parkinson disease	G20	2021	2021	85+ years	85+	Male	M	15
	"Worcester County, MA"	25027	Parkinson disease	G20	2022	2022	65-74 years	65-74	Male	M	10
	"Worcester County, MA"	25027	Parkinson disease	G20	2022	2022	75-84 years	75-84	Male	M	28
	"Worcester County, MA"	25027	Parkinson disease	G20	2022	2022	85+ years	85+	Female	F	12
	"Worcester County, MA"	25027	Parkinson disease	G20	2022	2022	85+ years	85+	Male	M	16
	"Worcester County, MA"	25027	Parkinson disease	G20	2023	2023	75-84 years	75-84	Female	F	21
	"Worcester County, MA"	25027	Parkinson disease	G20	2023	2023	75-84 years	75-84	Male	M	29
	"Worcester County, MA"	25027	Parkinson disease	G20	2023	2023	85+ years	85+	Female	F	26
	"Worcester County, MA"	25027	Parkinson disease	G20	2023	2023	85+ years	85+	Male	M	14
	"Worcester County, MA"	25027	"Alzheimer disease, unspecified"	G30.9	2021	2021	75-84 years	75-84	Female	F	35
	"Worcester County, MA"	25027	"Alzheimer disease, unspecified"	G30.9	2021	2021	75-84 years	75-84	Male	M	17
	"Worcester County, MA"	25027	"Alzheimer disease, unspecified"	G30.9	2021	2021	85+ years	85+	Female	F	88
	"Worcester County, MA"	25027	"Alzheimer disease, unspecified"	G30.9	2021	2021	85+ years	85+	Male	M	32
	"Worcester County, MA"	25027	"Alzheimer disease, unspecified"	G30.9	2022	2022	75-84 years	75-84	Female	F	32
	"Worcester County, MA"	25027	"Alzheimer disease, unspecified"	G30.9	2022	2022	75-84 years	75-84	Male	M	21
	"Worcester County, MA"	25027	"Alzheimer disease, unspecified"	G30.9	2022	2022	85+ years	85+	Female	F	90
	"Worcester County, MA"	25027	"Alzheimer disease, unspecified"	G30.9	2022	2022	85+ years	85+	Male	M	32
	"Worcester County, MA"	25027	"Alzheimer disease, unspecified"	G30.9	2023	2023	65-74 years	65-74	Female	F	10
	"Worcester County, MA"	25027	"Alzheimer disease, unspecified"	G30.9	2023	2023	75-84 years	75-84	Female	F	40
	"Worcester County, MA"	25027	"Alzheimer disease, unspecified"	G30.9	2023	2023	75-84 years	75-84	Male	M	10
	"Worcester County, MA"	25027	"Alzheimer disease, unspecified"	G30.9	2023	2023	85+ years	85+	Female	F	90
	"Worcester County, MA"	25027	"Alzheimer disease, unspecified"	G30.9	2023	2023	85+ years	85+	Male	M	23
	"Worcester County, MA"	25027	Essential (primary) hypertension	I10	2021	2021	85+ years	85+	Female	F	13
	"Worcester County, MA"	25027	Essential (primary) hypertension	I10	2022	2022	65-74 years	65-74	Male	M	13
	"Worcester County, MA"	25027	Essential (primary) hypertension	I10	2022	2022	85+ years	85+	Female	F	11
	"Worcester County, MA"	25027	Essential (primary) hypertension	I10	2023	2023	65-74 years	65-74	Male	M	11
	"Worcester County, MA"	25027	Essential (primary) hypertension	I10	2023	2023	85+ years	85+	Female	F	21
	"Worcester County, MA"	25027	Essential (primary) hypertension	I10	2023	2023	85+ years	85+	Male	M	10
	"Worcester County, MA"	25027	Hypertensive heart disease with (congestive) heart failure	I11.0	2021	2021	85+ years	85+	Female	F	16
	"Worcester County, MA"	25027	Hypertensive heart disease with (congestive) heart failure	I11.0	2022	2022	85+ years	85+	Female	F	16
	"Worcester County, MA"	25027	Hypertensive heart disease with (congestive) heart failure	I11.0	2023	2023	85+ years	85+	Female	F	20
	"Worcester County, MA"	25027	Hypertensive heart disease without (congestive) heart failure	I11.9	2022	2022	55-64 years	55-64	Male	M	10
	"Worcester County, MA"	25027	Hypertensive heart disease without (congestive) heart failure	I11.9	2022	2022	65-74 years	65-74	Male	M	10
	"Worcester County, MA"	25027	Hypertensive renal disease with renal failure	I12.0	2022	2022	85+ years	85+	Female	F	12
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2021	2021	55-64 years	55-64	Male	M	19
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2021	2021	65-74 years	65-74	Female	F	10
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2021	2021	65-74 years	65-74	Male	M	28
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2021	2021	75-84 years	75-84	Female	F	22
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2021	2021	75-84 years	75-84	Male	M	20
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2021	2021	85+ years	85+	Female	F	28
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2021	2021	85+ years	85+	Male	M	20
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2022	2022	55-64 years	55-64	Male	M	24
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2022	2022	65-74 years	65-74	Male	M	22
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2022	2022	75-84 years	75-84	Male	M	32
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2022	2022	85+ years	85+	Female	F	28
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2022	2022	85+ years	85+	Male	M	17
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2023	2023	55-64 years	55-64	Male	M	10
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2023	2023	65-74 years	65-74	Female	F	14
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2023	2023	65-74 years	65-74	Male	M	22
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2023	2023	75-84 years	75-84	Female	F	22
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2023	2023	75-84 years	75-84	Male	M	29
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2023	2023	85+ years	85+	Female	F	20
	"Worcester County, MA"	25027	"Acute myocardial infarction, unspecified"	I21.9	2023	2023	85+ years	85+	Male	M	17
	"Worcester County, MA"	25027	"Atherosclerotic cardiovascular disease, so described"	I25.0	2021	2021	55-64 years	55-64	Male	M	19
	"Worcester County, MA"	25027	"Atherosclerotic cardiovascular disease, so described"	I25.0	2021	2021	65-74 years	65-74	Male	M	24
	"Worcester County, MA"	25027	"Atherosclerotic cardiovascular disease, so described"	I25.0	2021	2021	75-84 years	75-84	Male	M	17
	"Worcester County, MA"	25027	"Atherosclerotic cardiovascular disease, so described"	I25.0	2021	2021	85+ years	85+	Male	M	10
	"Worcester County, MA"	25027	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	45-54 years	45-54	Male	M	11
	"Worcester County, MA"	25027	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	55-64 years	55-64	Male	M	18
	"Worcester County, MA"	25027	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	65-74 years	65-74	Female	F	14
	"Worcester County, MA"	25027	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	65-74 years	65-74	Male	M	18
	"Worcester County, MA"	25027	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	75-84 years	75-84	Male	M	11
	"Worcester County, MA"	25027	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	85+ years	85+	Female	F	16
	"Worcester County, MA"	25027	"Atherosclerotic cardiovascular disease, so described"	I25.0	2022	2022	85+ years	85+	Male	M	14
	"Worcester County, MA"	25027	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	45-54 years	45-54	Male	M	10
	"Worcester County, MA"	25027	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	55-64 years	55-64	Male	M	22
	"Worcester County, MA"	25027	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	65-74 years	65-74	Male	M	30
	"Worcester County, MA"	25027	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	75-84 years	75-84	Male	M	12
	"Worcester County, MA"	25027	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	85+ years	85+	Female	F	15
	"Worcester County, MA"	25027	"Atherosclerotic cardiovascular disease, so described"	I25.0	2023	2023	85+ years	85+	Male	M	13
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2021	2021	55-64 years	55-64	Male	M	14
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2021	2021	65-74 years	65-74	Female	F	14
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2021	2021	65-74 years	65-74	Male	M	31
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2021	2021	75-84 years	75-84	Female	F	23
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2021	2021	75-84 years	75-84	Male	M	57
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2021	2021	85+ years	85+	Female	F	76
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2021	2021	85+ years	85+	Male	M	82
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2022	2022	55-64 years	55-64	Male	M	18
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2022	2022	65-74 years	65-74	Female	F	17
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2022	2022	65-74 years	65-74	Male	M	41
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2022	2022	75-84 years	75-84	Female	F	37
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2022	2022	75-84 years	75-84	Male	M	55
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2022	2022	85+ years	85+	Female	F	81
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2022	2022	85+ years	85+	Male	M	91
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2023	2023	55-64 years	55-64	Male	M	19
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2023	2023	65-74 years	65-74	Female	F	12
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2023	2023	65-74 years	65-74	Male	M	31
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2023	2023	75-84 years	75-84	Female	F	27
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2023	2023	75-84 years	75-84	Male	M	60
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2023	2023	85+ years	85+	Female	F	77
	"Worcester County, MA"	25027	Atherosclerotic heart disease	I25.1	2023	2023	85+ years	85+	Male	M	63
	"Worcester County, MA"	25027	Aortic (valve) stenosis	I35.0	2021	2021	85+ years	85+	Female	F	22
	"Worcester County, MA"	25027	Aortic (valve) stenosis	I35.0	2021	2021	85+ years	85+	Male	M	10
	"Worcester County, MA"	25027	Aortic (valve) stenosis	I35.0	2022	2022	85+ years	85+	Female	F	15
	"Worcester County, MA"	25027	Aortic (valve) stenosis	I35.0	2022	2022	85+ years	85+	Male	M	10
	"Worcester County, MA"	25027	Aortic (valve) stenosis	I35.0	2023	2023	85+ years	85+	Female	F	16
	"Worcester County, MA"	25027	Atrial fibrillation and flutter	I48	2021	2021	65-74 years	65-74	Male	M	11
	"Worcester County, MA"	25027	Atrial fibrillation and flutter	I48	2021	2021	85+ years	85+	Female	F	38
	"Worcester County, MA"	25027	Atrial fibrillation and flutter	I48	2021	2021	85+ years	85+	Male	M	27
	"Worcester County, MA"	25027	Atrial fibrillation and flutter	I48	2022	2022	75-84 years	75-84	Female	F	10
	"Worcester County, MA"	25027	Atrial fibrillation and flutter	I48	2022	2022	75-84 years	75-84	Male	M	15
	"Worcester County, MA"	25027	Atrial fibrillation and flutter	I48	2022	2022	85+ years	85+	Female	F	38
	"Worcester County, MA"	25027	Atrial fibrillation and flutter	I48	2022	2022	85+ years	85+	Male	M	21
	"Worcester County, MA"	25027	Atrial fibrillation and flutter	I48	2023	2023	65-74 years	65-74	Female	F	10
	"Worcester County, MA"	25027	Atrial fibrillation and flutter	I48	2023	2023	75-84 years	75-84	Female	F	10
	"Worcester County, MA"	25027	Atrial fibrillation and flutter	I48	2023	2023	75-84 years	75-84	Male	M	16
	"Worcester County, MA"	25027	Atrial fibrillation and flutter	I48	2023	2023	85+ years	85+	Female	F	42
	"Worcester County, MA"	25027	Atrial fibrillation and flutter	I48	2023	2023	85+ years	85+	Male	M	18
	"Worcester County, MA"	25027	"Cardiac arrhythmia, unspecified"	I49.9	2022	2022	55-64 years	55-64	Male	M	15
	"Worcester County, MA"	25027	"Cardiac arrhythmia, unspecified"	I49.9	2023	2023	65-74 years	65-74	Male	M	10
	"Worcester County, MA"	25027	"Cardiac arrhythmia, unspecified"	I49.9	2023	2023	75-84 years	75-84	Male	M	10
